"utm_x","utm_y"
66.5987798906746,825.373098056444
68.4742871206387,826.370143253787
69.9058557871004,826.171985145137
71.2643978968493,825.552465151674
71.930873048168,824.958966481525
72.4689910543219,822.817709267207
72.4623094495114,822.569199877945
72.4174491415046,820.883083337553
72.6733738479224,818.535578297546
73.0044284563627,817.21624561347
73.2882972961413,816.085042880867
73.1087397863759,815.259681242732
72.390842689965,813.944369068295
71.6729378886519,812.629089361414
71.647226648669,811.520104686386
71.6136898526086,811.315048954291
71.2608007154129,809.157411538118
70.3648296202159,803.679671527308
70.327865151071,803.574858821992
69.2368260996837,800.481937755845
67.5194944180946,797.98077313055
67.4383807131512,797.790353524277
66.6857203751888,796.023613510734
66.6736974676116,795.995261056557
66.6991897473597,794.886264407336
67.0579726840362,793.803021744772
67.5960338904594,792.964795410824
68.1340892634898,792.126581453334
68.3902329301538,791.430291678521
68.1484543820909,790.767923781907
67.9289367914826,790.166755903951
66.4938050447904,788.568418248656
66.2887521001693,787.691658817066
66.7753281935032,784.158883257892
66.7496169535203,782.689139058945
66.2627024670887,781.889918500711
65.1608613773251,781.271365258678
62.0369092260141,781.13590061473
62.0369025908505,781.13590061473
61.9721169012523,781.073543142825
60.0106644605792,779.18386885811
58.2172009680103,778.281491183174
57.9353394262111,777.688595671158
57.4741428149232,777.430840350246
57.3935278872655,776.503630342406
57.2948077454345,775.368201541954
57.2948121272643,775.368198458223
57.2948077454345,775.368148067974
58.3609385958393,774.617903894275
58.5843309343344,774.460702403415
60.3698853177341,774.051742009445
60.7794780880383,773.742991843467
60.9842678380466,773.588617437139
61.3942015186064,773.05999372488
61.8041279531454,772.531376084693
62.0102956044373,771.940951381614
62.1371930146755,771.577406607506
62.0858766972482,770.159397284959
61.3172333721905,768.2774921954
60.6688311732539,767.044979272331
60.6255976990693,766.962812709185
59.9850660182843,766.576205056282
59.5239755695547,765.77712142332
58.7810302141443,763.585824487528
59.0372933136711,761.652401690193
59.0372999488347,761.652401690193
59.7289157164765,761.652294770823
59.7289223516288,761.652294769807
59.7495064799846,761.663589845194
60.0106644605877,761.806848414824
60.4279772939287,761.715577338313
60.5998864590864,761.677955669314
60.599915733633,761.67797248557
60.599992621622,761.677955669314
60.9187102729238,761.861098824342
60.9585582588466,761.883988895779
61.7702952789021,761.604394456855
61.9320405426768,761.548795932927
62.8371425416545,760.672057591121
63.2896869060067,760.233693785676
63.6207441085203,760.02977338362
65.0060100434549,759.176503288699
65.1596338729579,758.583553387248
64.9290909916976,758.300180693664
64.8567638194641,758.348713547722
63.6995671998559,759.125290805571
63.6994610373174,759.125290805571
63.3409036960507,759.125290805571
63.3408904257263,759.125290805571
63.1529960015047,758.884696138431
63.059042154243,758.764399207911
63.4945208903843,757.810461719625
63.1254999038333,757.209936122113
63.4412007550478,756.925071010935
63.6472556086206,756.30680823622
63.5718802057315,755.507663564238
63.7268443373123,754.863492061718
64.1631060221875,754.451901969224
64.1631126573398,754.451901969224
65.520315548082,754.608946631985
66.4881253489486,754.295712365706
67.0426085609265,753.91280414342
67.597085963984,753.529898055145
67.5970925240732,753.529898761859
69.0568208791519,753.687154498019
69.4156038158369,753.584579628538
70.0058210881521,753.018470328541
70.0058277233044,753.018470328541
71.2098568922893,752.943263919494
71.3566541734778,752.87932610337
71.7994040135811,752.68648319152
71.8766571088285,752.467493755727
71.9539036840292,752.248504876545
71.3934119227045,750.54638809698
71.5998615682473,749.709112625799
71.806304578618,748.871850014615
71.4241459778415,747.762770751528
71.6566883849958,746.654943239218
71.1735625741791,744.721215830496
71.1746772808273,744.076744250599
70.7174883054117,741.988449589457
70.821905797952,740.880471385635
70.9724111028522,739.946138089162
71.6382094679953,739.482076799007
71.8047100807352,739.035031549215
71.9454504918347,738.657153883499
72.5600453372384,737.935429899359
72.7136691667527,737.445735968004
72.7186518019743,737.442391571029
73.2514487798174,737.084773821175
73.2514542978297,737.084774571014
74.7625027819569,737.599685320847
75.6844486793351,737.161187521397
76.4525479213845,736.001206821859
76.6828675503664,735.382538987288
75.8120162406164,734.584019879841
76.1876145080501,734.386315697719
76.9387988919449,733.9909088516
76.9388109814755,733.990909473145
78.0655749920838,734.119308091565
78.0655813885984,734.119309375368
79.584973170378,734.56259296596
79.6535541707573,734.582684037088
80.9596652564109,734.685169986301
82.0606105997414,733.782787155468
82.3934567010451,733.009617857739
82.3931183079559,731.875637806078
82.2136704407595,731.076688075613
81.1634840615237,729.968981039449
80.7778406154972,729.451865157699
80.5769426671269,729.182507393097
79.8570412179247,728.21722225224
79.8570451913163,728.217174152456
79.8570412179247,728.217168824612
80.0103266543243,726.361658196403
80.4965643545802,724.892680014174
80.6755676661347,723.732846856912
80.858014625054,723.567501786954
80.9314857374003,723.500829663097
81.0167696439462,723.002643228844
81.0594049620641,722.753551658978
82.4928646487642,720.975039809151
83.3885380872444,718.578154401443
83.515738411951,718.431233508153
84.2588386788197,717.572933888385
84.8572702722588,717.447144161777
84.8733140913633,717.443770376052
86.4547179117133,716.421797113203
87.1411184446148,715.725944869308
87.508362672395,714.508640817546
87.5299586502245,714.437035466757
87.8724920832224,713.891033790812
88.6617442112191,713.654463170151
89.4489925212896,713.557890933206
92.0414021087244,713.24045358303
93.9869368036586,712.415007196436
96.3928718908422,710.610165770229
96.851867357522,710.067665477476
98.3122507901573,708.341629198007
100.291956552435,705.571907282193
100.615009159475,705.119823924847
106.558617564694,705.442639311009
106.708533224512,705.450781708123
110.907042692995,705.37061893447
111.976384775415,702.314315598425
112.96546134298,699.487368673403
113.760724924767,697.303636955524
114.343477643537,696.222321013197
114.928910966427,695.757708370852
115.820583404198,695.304526360767
117.030743459825,694.683148863662
117.71712408725,693.986703399644
118.680814537613,692.415766694851
120.42042044697,689.339530153362
120.507089292954,688.960441210073
120.570361763397,688.683511296729
120.879825565406,687.330064862044
121.00316802785,687.243566748688
121.037570895097,687.219437989793
121.468271250345,686.917363269328
122.707899668013,686.767388672532
122.70792884363,686.767385142773
123.183141288056,686.709892373663
124.407328069186,686.739630180184
125.230870697367,686.759597764191
127.559997187375,686.448445906695
128.123162917652,686.653993879905
129.786955503636,686.678179181638
130.375494080798,686.471616733609
132.653755444173,686.495214681815
132.668458955863,680.829839476315
128.724613513647,679.203945918261
127.727037307802,678.674874043031
126.729447831602,678.145806820061
121.589495599891,674.792148544197
119.697838393649,673.141757475679
118.96413581433,672.069633187333
118.72679618744,671.955995313952
118.42055707255,671.337422565222
118.112801089117,670.923397286398
116.521893138712,668.783187729259
116.427939291448,668.656853156695
114.769056722899,665.384360942719
110.836358347306,659.456958481184
110.479366903484,658.529530800896
110.277319685744,656.675357396771
110.314602642519,656.338318523824
110.32049111193,656.285080779
110.348674182468,656.02999038816
110.536469079303,654.332452021772
110.282209797714,653.173465192018
109.210651572285,650.932071217335
107.985250557112,648.999476166204
106.120532095206,646.937395494881
105.68616838935,646.550576426204
105.251797401076,646.163759151104
105.146387933075,646.109364736262
103.292899496509,645.152977526325
102.950930051996,644.97648588053
101.032785292198,644.459018199393
94.6374875740833,644.089660154721
92.3361756693703,643.236778343543
90.6484699714053,642.796577160539
90.6484634099226,642.79657646174
89.5604233029164,642.680699446747
89.5604167414336,642.680698747938
85.9930900151052,642.300520873184
85.4684343550617,642.42840260703
84.9437861119668,642.556284407693
84.9437794768146,642.556284407693
82.8208072287594,642.244130215509
82.8208007326215,642.244129260344
81.3620809975654,642.525074158872
78.6613590785902,642.471936745293
77.0897487524927,642.440939941136
76.4839320528881,642.539248088
75.9893541273312,642.619505214798
75.6314669370877,642.490129368887
74.3780057899408,642.385082263137
74.3779992005838,642.385081710908
72.6894043913521,642.48522109456
71.8700949944223,642.818504453021
71.87008847567,642.818505328508
69.9764339702424,643.072829588373
65.9344213521518,642.988694782848
65.9344147198263,642.988694644797
62.9828970607053,643.116257274792
62.9828904377836,643.116257561031
51.0434365662924,643.630939844225
51.0434332547961,643.630939986977
48.9501865878377,643.937392812039
48.9501833391853,643.937393287642
48.8656946087653,643.949730935823
48.6122281656854,643.986743931544
47.8288861291842,644.201443645518
47.3066644806176,644.344577263413
47.306657845454,644.344577263413
41.2159304998157,645.207877839387
41.2158253419543,645.207877696988
40.0134572755149,645.205423610511
40.0134506403938,645.205423596965
40.0084570285584,645.204261536989
39.6596838837021,645.123206531001
38.9490575658854,644.957729898817
38.7859429623339,644.919771771162
37.201327662176,644.898841680207
36.4835196685277,644.889360651606
36.4835164561421,644.889360067357
36.4675011027067,644.886447275181
35.0513903311558,644.62889267864
31.8800167005707,644.132982119273
31.8800100654156,644.132982119273
31.0751144916786,643.693655349568
30.2702110833863,643.254330968851
28.9912742901999,643.148481776173
28.9912676550476,643.148481776173
27.5888986725351,642.704204043668
26.5371148695486,642.370997121921
25.2091890408542,641.312474498008
24.0847469417524,640.795143376661
21.8781765725679,640.414924807909
21.8781685154461,640.414923419573
20.2999991929561,640.143057970798
20.2999943586009,640.143057137996
19.9680456625247,639.859135229679
15.4960067527797,637.815222832393
14.6801459795895,636.706310455545
13.0455315040077,635.595496839057
11.3831969444181,635.411457129344
11.3831928471601,635.411456675734
11.1712368492978,635.323330963949
9.95218436590925,634.815971512352
9.95218153403092,634.815970333753
7.72768844484011,634.373106226557
7.16585031008965,633.985563354814
6.24361882100459,632.93392081391
5.96694888986296,632.618431579599
4.76636957354068,631.946212030379
4.76636667066102,631.946212030379
4.35904754805364,631.198734508589
4.48760993261165,630.941551840686
4.30939997304938,630.606540868853
3.92813089821768,630.332582466938
3.33913947147251,629.909165394482
2.88076391653129,629.093129000481
2.60064133120702,628.594445807454
2.39442780808551,628.397471906864
2.14134175325866,628.155731813682
1.4256683610313,627.922269090397
1.42566493783125,627.922267290523
0.619157470635895,627.291967831271
0.302454404810113,627.04442517955
-0.00000933067306987567,626.913747221182
-1.52598777648247,626.254677939206
-2.81460195660662,625.698134347192
-4.42594991965033,625.616902273097
-6.39375421431342,624.968383445508
-7.1633011969607,624.56612839285
-7.17988271542113,624.55746098364
-7.18556170781248,624.554495090351
-7.54027004706384,624.216392199268
-8.51226871893752,623.289912140239
-9.48241837053486,622.61810880403
-11.0151733548685,621.919165074356
-11.4238294444857,621.623829163832
-11.8324851543378,621.328495755458
-11.9089592565655,621.273199779156
-12.0874046342121,621.144176015482
-12.713433931631,620.912337230335
-13.6972044456372,620.548020396724
-14.2294078588284,620.248608547093
-14.6164714800533,620.030854104871
-16.6872368996372,619.66499795271
-16.6872433357808,619.664996815591
-18.9606112696114,618.603698881697
-20.1878950110587,618.445892270891
-20.1879016462223,618.445892270891
-23.0502593480008,617.640332466312
-23.6867833929249,616.660447932838
-24.6580429005682,616.426278263631
-24.6580459480082,616.426277352055
-25.0925182292863,616.296315262317
-25.092526173053,616.296313475088
-26.626390929926,616.060439809661
-26.6263975650896,616.060439809661
-29.9742201974592,615.150332932731
-29.9742232886975,615.150332092385
-32.0705884113251,614.861346440738
-32.7823649557562,614.683500713052
-32.932017854628,614.646108239589
-32.9742918852926,614.635545597571
-36.1340856704816,613.846093663872
-37.1880606406415,613.795881692699
-37.284897549054,613.79127322841
-38.0141476142948,613.567304768334
-39.3103626833325,613.169267094869
-41.0920321813202,612.622030223561
-41.796239035994,612.074371077978
-42.8525587460734,611.252891201731
-42.9830782873973,611.200255634177
-44.7172606200778,610.500956536263
-44.7172653825338,610.50095055653
-45.9910916586372,608.901557073072
-47.2150854121987,607.765566753438
-47.8270865185134,607.197577957446
-49.0534898642017,606.727547374611
-49.0534927602297,606.727546264689
-50.5345928864189,606.159940051242
-50.5345962040049,606.159940051242
-51.6068245804603,605.564718498023
-51.9639387747196,605.254872649053
-52.166427230507,604.585171118302
-51.997446326181,604.16405169645
-51.9086115038622,603.94256248971
-52.1374913033942,603.530031446753
-53.0306068881904,602.935526228414
-54.2025816054598,601.568024085407
-54.2506617102718,601.452071159037
-54.8117123976705,600.099301613828
-55.1937615183452,599.634970758555
-56.419610406726,599.142225829848
-58.4638831946257,598.698322633566
-58.4638892992126,598.698320700001
-58.8950222407107,598.515396733505
-60.1748647030502,597.972596909053
-62.1689290387672,597.837605499741
-62.1689422490858,597.837604605447
-62.28808137247,597.806468398289
-63.0998948263973,597.594330429036
-66.8287611265588,596.619802919145
-67.7657322687171,596.841853777075
-67.7657384279705,596.841854712596
-67.9689534336338,596.442375257668
-68.1721750744606,596.042898135682
-69.0894393193551,595.06215516624
-69.3676249832388,594.134844564406
-70.6321445614952,593.84192501567
-71.8460425441156,593.560732877801
-73.022024897246,593.505395780457
-73.5335359169952,593.529545779893
-73.9666857124398,593.090582213758
-75.269678273519,592.751845423431
-77.3631504669423,591.818541960016
-78.5382370736536,591.505826553552
-80.3548639052682,590.754003957028
-80.6064425827359,590.649784708412
-81.3196624271275,589.875528573023
-81.4712890738594,589.360464331749
-81.7242014182299,588.561914431488
-82.3105238523805,588.07100804841
-83.459899219109,587.732615704856
-84.1221345040131,586.984298984328
-84.5561734107273,586.828325165061
-84.4259252453327,586.13401669762
-84.6550306402717,585.82457857213
-86.3391865283335,584.89248781493
-86.7966984148144,584.136206013196
-87.0254609932227,583.758068184193
-87.7396827465804,583.292621384883
-88.2734613589449,582.390147414359
-88.6062209240335,582.274338563363
-89.2437206164196,582.052475571223
-89.6512059215928,581.613664186626
-90.058697254715,581.174856201247
-90.101001560822,581.163085725915
-90.324634415623,581.100873363449
-90.7432125515146,580.984401353901
-90.9016145463266,580.940328741507
-91.3910769633654,580.907388801031
-91.391083568859,580.907388356496
-92.5119543235614,580.831807200199
-92.5119609289445,580.831806754791
-98.158965353752,579.988635005532
-100.204239754339,579.981386085609
-101.341592213499,580.188513606666
-103.04344404254,579.390282246127
-103.622192470312,579.427618781898
-104.200940898076,579.46495533746
-104.606256175478,579.998602271645
-108.435870725416,579.797285090236
-111.816198352582,579.881345149577
-112.041064302478,579.886936991316
-112.449166373799,579.628055445607
-112.677813919348,579.267105190257
-114.915222634021,579.361606193612
-117.152631348666,579.456107323815
-117.152644595549,579.456107883316
-118.174658090935,579.297885582739
-119.196684849797,579.139663335555
-120.551544453298,579.108802804501
-121.624224020559,578.821781713619
-122.592147702162,577.891916024391
-125.402973443862,576.189770131008
-125.499594624932,576.131195636621
-127.899969449114,575.427399425851
-128.317747824432,575.159535897782
-128.384442197138,575.116782616913
-128.689447172509,574.678254544242
-129.429174475931,574.263712632187
-129.434415333982,574.255118320227
-129.458579005875,574.215593198376
-129.886363451355,573.515859132082
-131.953560416319,572.633122847613
-132.465290396303,572.733904417774
-132.65570034648,572.68344468165
-133.154696656099,572.551207948257
-133.687579522045,571.571540760735
-134.427970341335,571.311357230894
-135.242728019393,570.510667284231
-135.357543441803,570.46137597789
-136.487710080186,569.976186961768
-136.875892712809,569.809538004632
-137.844699231438,569.17540433229
-138.813518289527,568.541276396304
-142.289797377127,568.45020026895
-144.895450741342,568.053760482718
-145.004546020775,568.046832531723
-145.908337203512,567.989664042345
-147.067841512414,567.916320718342
-147.067854648205,567.91631938378
-147.069301343947,567.916172402843
-147.859893677384,567.835850098201
-150.029510952112,567.055183176799
-150.486142574214,566.230186950243
-151.864716228104,565.812869611135
-153.780313086957,565.444741342382
-154.420287414398,565.647829823375
-155.159775852105,565.233180347308
-156.055004734941,565.3581451422
-156.206843706755,564.997266588804
-159.281164870964,564.536951878968
-159.823841231151,564.464531714141
-160.089778392059,564.440711410886
-160.930691865733,563.819840906194
-163.228991408393,563.308430074627
-165.527290951061,562.797076143268
-166.318215139047,562.459230694295
-168.404906200285,562.150108816298
-172.575050365304,561.532028872058
-173.470717168612,561.399237488553
-174.644038823112,560.853900137898
-176.037309585212,560.899220648701
-176.1920611637,560.904254431941
-177.430567714661,560.94454056101
-177.430579883942,560.944540741018
-178.401170899354,560.785853151477
-179.49845363509,560.369473056419
-181.130171863893,559.461960268688
-181.741097466534,558.89329851102
-181.610623705752,558.3022615829
-181.727283066104,557.305257274579
-181.758242716629,557.041182091002
-181.66750688753,556.771486334882
-181.576784396354,556.501791772658
-183.277853303951,553.9992707871
-183.827902094787,553.778913437226
-183.99219449016,553.713095700497
-186.13832330308,553.523360792506
-188.358367783968,552.767463047
-189.861735502787,551.757480230909
-190.292091896408,550.880975944328
-190.160198211673,550.007145972889
-190.3123556711,549.749223980586
-193.016421709226,548.656595165756
-193.857109587502,548.086898012025
-194.085093640624,547.64869289183
-193.954181959369,546.980548260377
-194.509995933793,545.61492208676
-194.594275719665,544.420119545204
-194.629787089061,543.916887867771
-194.846066722215,543.710130204109
-195.062359625693,543.503373110418
-195.879000752326,543.268115441364
-195.919680939327,543.269494510547
-197.519624300612,543.323733037073
-197.92783253448,543.310894009148
-199.199659755122,542.918425696318
-200.119717401834,542.939841723457
-200.862549959523,543.296350216682
-201.525123637516,542.907451316613
-201.752550337305,542.3664057301
-202.472015981014,542.043079911545
-203.381932990245,541.634167779713
-204.147590493893,540.813132138797
-204.503142108276,540.398995181817
-205.115514175507,540.190276131138
-207.260528281759,539.871445310913
-207.876907984842,540.48577517142
-208.178913868471,539.532852182367
-209.453634018308,538.90958056498
-210.394393360174,537.92780500044
-213.203440879346,537.528546139722
-213.402800857801,536.498846190691
-215.697557225718,535.459145724735
-216.002336605679,535.071938436431
-216.126015963951,534.248417025343
-216.840131554773,533.962104257474
-217.296763176865,533.291310937221
-219.204557089086,531.533362824805
-219.710275615292,530.476631845808
-220.321758571254,530.113578677686
-220.88325224153,529.98233452695
-223.439579835926,529.998313916448
-225.482863688911,530.011044165793
-226.190304310075,529.784403430833
-226.64948383311,529.425135290073
-227.363612694247,529.630682268738
-228.821887874497,528.374452042968
-229.128352584786,528.321508127589
-229.487128886299,528.551074059636
-229.955889578515,528.391230051902
-230.252454632002,528.290135945367
-230.740351121917,528.776273043767
-231.047107836314,528.800454813674
-231.353837895816,528.824636582149
-231.353841753844,528.824634794067
-231.353864436445,528.824636582149
-231.914668050219,528.564709551802
-232.626673660567,527.892578530162
-232.88215381136,527.891246950618
-232.914108735684,529.125471255539
-233.248626896969,529.586579372458
-233.633121073625,529.816095808391
-234.527779332815,529.888695371197
-234.735512881561,530.530589277839
-235.170328101842,530.60542664757
-235.223303208937,530.99090683773
-234.744749022478,532.330488191792
-234.900383305073,532.766953132746
-236.157055823219,533.660611414819
-237.511371336881,533.653686681523
-238.587169428724,534.136821502544
-239.66251632978,534.542774304198
-240.454435791574,534.512944343665
-241.217532123954,533.840441631464
-241.326401807989,535.100010765504
-241.765012339049,535.920771404021
-242.61224248381,536.662063089112
-243.560035093911,537.094397795354
-245.068180126997,537.189484060843
-245.267139502661,537.556665232765
-245.790775450634,538.523048199658
-246.988840278906,539.555529176919
-247.125716300876,539.673488539887
-248.91105172403,540.510493369658
-249.892550940359,540.970658203024
-250.07868041236,542.332630465214
-250.855126684057,544.180330241638
-251.317889192799,544.692247505252
-252.418927428352,545.098043914242
-252.526151593034,546.023387297941
-252.679423759127,546.02248160764
-261.206611239572,549.089478415475
-262.282860522213,549.598072839402
-264.483981530475,550.177744734663
-266.00860829778,550.317974866569
-266.069386351517,550.323569159255
-268.167980887469,550.852258363605
-268.991855273595,551.036871576982
-270.678141047596,551.816141547633
-274.029400465833,552.389330597459
-274.147187803178,552.42081936073
-278.457811548305,553.573871470064
-283.538326028322,554.455043274168
-285.898007340362,554.864273143436
-287.909940152269,555.213196213489
-289.66377184189,555.517386699192
-292.301167805352,556.325477059013
-293.579656725319,556.42112067848
-296.67689572769,557.200767363462
-296.960986682814,557.305257274579
-297.0153153623,557.305257274579
-300.031419644019,558.236081943376
-301.546120213895,558.466858385979
-302.822631856576,558.661241880128
-304.099116958625,558.855625891851
-308.450613281372,559.884942627336
-311.699478930475,560.328709072263
-313.518879258425,560.722042507506
-315.338279586375,561.115431356552
-316.332040575985,561.330177539136
-317.508560376974,561.451885086673
-321.886093062488,562.531755428465
-322.90811982819,562.44835998359
-327.721476278096,563.705483226149
-329.047260609324,563.95370250224
-329.717650504273,564.07919797356
-337.623654426724,565.26536742091
-341.156717193497,566.118116943461
-342.804253640664,566.696640925177
-345.69142351842,567.710454669151
-346.286199144768,567.860524192679
-346.372376586028,569.680248724992
-345.415799025796,569.467449524503
-344.884827085565,569.753207073791
-342.475415175224,569.042865580625
-342.227737971071,569.221342948032
-342.157272585619,569.684831935373
-341.697190681,570.184297038354
-339.889906152849,569.223794416903
-339.965254992546,570.130203867194
-338.114151898863,570.098707700428
-337.783959861052,570.460944222767
-336.808910018982,569.875142011185
-335.760501862274,569.830215784128
-334.528751000225,569.065994602274
-333.200047199163,567.87640514781
-331.675420431858,566.511028864948
-330.090360639067,566.495041629776
-329.219164301061,566.165918537016
-328.657325602526,566.246493870174
-327.693077798839,567.409996813646
-326.23466991541,567.187292165041
-326.006022346429,567.420175482415
-326.193160362548,568.756737817038
-326.338204931853,569.097757049704
-325.138727481737,570.012851997946
-323.580818758361,570.253365470397
-323.427083025659,570.277185504972
-321.866506073992,570.000434639199
-321.536765226969,570.645020981261
-320.998998884226,570.415644572006
-320.360908941851,570.649817428894
-319.491278501296,570.550317853199
-318.070611400591,569.778148294096
-316.972014903437,568.923596688823
-315.909460588366,568.995701584948
-315.661889546748,569.637454344623
-315.378674432569,569.887239588413
-314.776679753563,570.030172351729
-313.677738228148,568.676479424206
-313.182251116676,569.425401372617
-313.005145460515,569.461214245669
-312.831251221165,568.947525060944
-312.722275374583,568.940383853285
-312.445084984516,569.610861087512
-311.598943005774,569.178548841826
-311.458675750752,569.149930630632
-310.984686553477,569.053470822345
-310.653512512177,569.235518834431
-310.225146666155,570.292856015906
-309.913904641607,569.548614784833
-309.506028165675,569.731090400679
-308.329269498975,569.583575030365
-307.429037706467,568.662783279818
-307.019701495618,568.613807594244
-306.822212631924,569.798239838986
-306.619415641254,570.082399905445
-305.264303908546,570.03891247031
-305.086534736514,570.245637903309
-305.086533696759,570.245691176412
-305.066947748017,571.249216036525
-304.483850000996,572.075709006415
-303.997944058683,572.052792190655
-303.769960005573,572.414399084316
-303.643838908905,572.698036608344
-304.265659442127,574.109365940354
-304.471933255955,574.391251432762
-304.82927636319,574.286310380409
-305.11145639261,574.464694272652
-304.808017314704,575.032466483856
-305.499321229891,575.208560468601
-305.731737569019,575.593154662868
-305.380976539223,576.804298913456
-305.435756409494,577.421444684146
-305.795541255128,577.728020871817
-305.848728687309,578.087951116456
-306.189696222864,579.552475219249
-306.497063314724,579.653639743725
-306.904594762406,579.393852948828
-307.024956541314,579.244292089738
-307.181546286762,580.067093951367
-307.823086511665,580.630593789883
-307.645529664707,580.991551603919
-307.108771866085,581.019375068249
-307.31849596244,582.330821525181
-306.961152855208,582.486518777214
-306.962612590123,582.846793205021
-307.704317170842,582.921151007504
-307.754293186206,583.040390171836
-307.833463899882,583.229350282969
-307.630507851494,583.641812422939
-306.71002535333,583.61969242246
-306.709998827897,583.619691785017
-307.096748958507,584.415839561596
-306.534246743699,584.418078234615
-306.534220203475,584.418078340235
-306.850398786096,585.791742496886
-308.550565312111,585.22015206295
-309.330666753906,586.574209785679
-308.480338792379,586.432261981013
-308.267934091902,586.717555180569
-309.756492136486,587.714864545245
-310.040131900824,588.142332921211
-310.253200117162,589.069243097978
-310.040928119869,589.497199600559
-308.986495239049,589.82797745984
-308.707977817243,590.292721692252
-308.568055590458,592.55795481293
-308.568058515482,592.557960767548
-308.568055590458,592.558008123442
-308.627055421665,592.67806350453
-309.256785064068,593.851066779538
-308.619385178202,594.316851072607
-309.210683981392,595.112215581243
-308.32013952059,596.222244042096
-307.962132897495,596.223683502825
-307.773349362004,596.042684882797
-306.678627797538,594.993488756563
-305.35072021552,595.436089756575
-303.661435349788,595.056557358535
-303.586769050968,595.418013891142
-303.485869050449,595.906469742134
-303.488086596249,596.468867799305
-303.500784887211,599.689406442883
-303.758255585617,600.125959814048
-303.999524861848,601.081099994338
-304.121941904576,601.565784748621
-304.754884859625,602.701619087012
-304.990128253106,603.123794795558
-305.152196267065,603.414649038734
-305.424503180326,604.071808871645
-306.185157774305,605.907144874488
-306.462445038648,607.615108774152
-307.312577400876,612.851973681599
-308.067006937485,616.222269931881
-308.406318098084,617.738193701107
-308.40875870026,617.852694249425
-308.437581829677,619.179464223023
-307.560281145667,623.66192390491
-308.228282383477,624.405741269198
-308.919241270412,624.454543579084
-308.795906940401,625.613435811301
-309.052501797854,625.792647787385
-309.052527718527,625.792647064104
-310.126733992241,625.76267241662
-310.464251245268,627.022716618916
-310.464274135924,627.022702992455
-310.464277785897,627.022716618916
-311.204443009791,626.582093074217
-311.971522399034,626.527637134936
-312.584582561135,627.072961013531
-313.047663557495,627.5335897771
-314.270947957042,627.620958129688
-314.374774287934,627.628373448397
-314.378464068697,627.628638869593
-316.227709340506,628.879011423572
-318.022864798544,629.64059729492
-318.566098512063,630.641319160146
-318.972196765467,630.098203866366
-319.584674995237,629.862972668914
-319.732580604134,629.437947716371
-319.83604134763,629.140695545064
-320.155466850158,629.089205304143
-320.500512681014,629.033642822341
-321.98283367641,628.014117169218
-322.467067558731,627.071574225051
-323.246857950409,627.070934168832
-323.671985838977,626.785256374215
-325.160437721023,626.570038773894
-325.986222967646,625.750563610679
-326.548804869154,625.722509708335
-327.19069012231,626.286229984644
-328.040070058486,627.544097442115
-329.627359264614,627.84642022662
-330.346610468269,628.538546279115
-329.773757406287,632.382497955615
-329.152600388924,636.549900247959
-331.838379958103,636.461507116704
